Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Description
560232,85099B,4,2011-07-17 11:08:00,2.08,u1481,United Kingdom,8.32,JUMBO BAG RED RETROSPOT
560233,85099B,4,2011-07-17 11:10:00,2.08,u16813,United Kingdom,8.32,JUMBO BAG RED RETROSPOT
560234,85099B,100,2011-07-17 11:21:00,1.79,u1618,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
560250,85099B,5,2011-07-17 12:31:00,2.08,u14659,United Kingdom,10.4,JUMBO BAG RED RETROSPOT
560259,85099B,10,2011-07-17 13:29:00,2.08,u13654,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560271,85099B,2,2011-07-17 14:51:00,2.08,u16474,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
560291,85099B,2,2011-07-18 10:17:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
560292,85099B,2,2011-07-18 10:19:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
560293,85099B,1,2011-07-18 10:20:00,4.13,,United Kingdom,4.13,JUMBO BAG RED RETROSPOT
560294,85099B,5,2011-07-18 10:20:00,4.13,,United Kingdom,20.65,JUMBO BAG RED RETROSPOT
560296,85099B,2,2011-07-18 10:21:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
560298,85099B,4,2011-07-18 10:26:00,4.13,,United Kingdom,16.52,JUMBO BAG RED RETROSPOT
560394,85099B,10,2011-07-18 13:35:00,2.08,u1439,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560412,85099B,6,2011-07-18 14:32:00,2.08,u12748,United Kingdom,12.48,JUMBO BAG RED RETROSPOT
560422,85099B,10,2011-07-18 15:14:00,2.08,u16746,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560432,85099B,20,2011-07-18 15:39:00,2.08,u13327,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
560433,85099B,2,2011-07-18 15:49:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
560434,85099B,4,2011-07-18 15:56:00,4.13,,United Kingdom,16.52,JUMBO BAG RED RETROSPOT
560444,85099B,3,2011-07-18 17:15:00,2.08,u13764,United Kingdom,6.24,JUMBO BAG RED RETROSPOT
560537,85099B,2,2011-07-19 12:19:00,2.08,u17779,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
560539,85099B,10,2011-07-19 12:19:00,2.08,u16745,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560577,85099B,10,2011-07-19 15:07:00,2.08,u18223,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560580,85099B,50,2011-07-19 15:23:00,1.79,u14088,United Kingdom,89.5,JUMBO BAG RED RETROSPOT
560592,85099B,200,2011-07-19 16:36:00,1.79,u13225,United Kingdom,358.0,JUMBO BAG RED RETROSPOT
560644,85099B,10,2011-07-20 11:22:00,2.08,u16271,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560690,85099B,10,2011-07-20 12:00:00,2.08,u16807,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560696,85099B,2,2011-07-20 12:14:00,2.08,u14606,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
560700,85099B,10,2011-07-20 12:38:00,2.08,u17229,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560701,85099B,1,2011-07-20 12:45:00,2.08,u16729,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
560711,85099B,1,2011-07-20 12:58:00,2.08,u17841,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
560712,85099B,2,2011-07-20 13:06:00,2.08,u14456,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
560716,85099B,10,2011-07-20 13:26:00,2.08,u17675,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560718,85099B,100,2011-07-20 13:30:00,1.79,u17677,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
560723,85099B,1,2011-07-20 13:53:00,2.08,u16464,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
560754,85099B,100,2011-07-20 15:56:00,1.79,u17754,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
560772,85099B,6,2011-07-20 16:12:00,2.08,,United Kingdom,12.48,JUMBO BAG RED RETROSPOT
560773,85099B,6,2011-07-20 16:17:00,2.08,,United Kingdom,12.48,JUMBO BAG RED RETROSPOT
560779,85099B,2,2011-07-21 09:30:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
560780,85099B,3,2011-07-21 09:31:00,4.13,,United Kingdom,12.39,JUMBO BAG RED RETROSPOT
560834,85099B,30,2011-07-21 12:15:00,2.08,u16523,United Kingdom,62.400000000000006,JUMBO BAG RED RETROSPOT
560875,85099B,10,2011-07-21 15:12:00,2.08,u13562,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
560926,85099B,2,2011-07-22 09:20:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
560928,85099B,10,2011-07-22 10:00:00,2.08,u14852,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561006,85099B,10,2011-07-22 15:02:00,2.08,u16161,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561007,85099B,10,2011-07-22 15:21:00,2.08,u1564,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561020,85099B,8,2011-07-22 17:21:00,2.08,u13563,United Kingdom,16.64,JUMBO BAG RED RETROSPOT
561026,85099B,1,2011-07-24 10:49:00,2.08,u17265,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
561057,85099B,4,2011-07-24 13:18:00,2.08,u17935,United Kingdom,8.32,JUMBO BAG RED RETROSPOT
561075,85099B,10,2011-07-24 15:51:00,2.08,u16458,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561077,85099B,10,2011-07-24 15:53:00,2.08,u17649,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561090,85099B,2,2011-07-25 09:55:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
561096,85099B,20,2011-07-25 10:28:00,2.08,u16099,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
561098,85099B,10,2011-07-25 10:56:00,2.08,u14194,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561105,85099B,20,2011-07-25 11:36:00,2.08,u15218,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
561209,85099B,2,2011-07-25 16:57:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
561214,85099B,2,2011-07-25 17:00:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
561217,85099B,2,2011-07-25 17:09:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
561218,85099B,1,2011-07-25 17:11:00,4.13,,United Kingdom,4.13,JUMBO BAG RED RETROSPOT
561224,85099B,100,2011-07-26 09:55:00,1.79,u13629,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
561242,85099B,10,2011-07-26 11:05:00,2.08,u16258,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561288,85099B,10,2011-07-26 12:26:00,2.08,u13379,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561352,85099B,10,2011-07-26 14:41:00,2.08,u18094,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561356,85099B,10,2011-07-26 14:56:00,2.08,u14273,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561369,85099B,2,2011-07-26 16:22:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
561371,85099B,6,2011-07-26 16:25:00,4.13,,United Kingdom,24.78,JUMBO BAG RED RETROSPOT
561391,85099B,10,2011-07-27 09:59:00,2.08,u16628,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561473,85099B,20,2011-07-27 13:17:00,2.08,u15078,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
561474,85099B,100,2011-07-27 13:18:00,1.79,u1468,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
561485,85099B,1,2011-07-27 13:42:00,2.08,u17841,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
561488,85099B,10,2011-07-27 13:51:00,2.08,u16609,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561513,85099B,1,2011-07-27 15:12:00,4.13,,United Kingdom,4.13,JUMBO BAG RED RETROSPOT
561517,85099B,20,2011-07-27 15:17:00,2.08,u18226,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
561595,85099B,10,2011-07-28 11:22:00,2.08,u12853,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561614,85099B,10,2011-07-28 12:50:00,2.08,u13871,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561616,85099B,6,2011-07-28 13:02:00,2.08,u15023,United Kingdom,12.48,JUMBO BAG RED RETROSPOT
561651,85099B,2,2011-07-28 15:36:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
561679,85099B,10,2011-07-28 18:56:00,2.08,u15245,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561685,85099B,10,2011-07-28 19:46:00,2.08,u14315,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561694,85099B,10,2011-07-29 09:57:00,2.08,u16147,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561705,85099B,20,2011-07-29 11:23:00,2.08,u14735,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
561706,85099B,10,2011-07-29 11:25:00,2.08,u14735,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561750,85099B,10,2011-07-29 12:18:00,2.08,u16945,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561773,85099B,1,2011-07-29 12:41:00,2.08,u17841,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
561797,85099B,10,2011-07-29 13:37:00,2.08,u13178,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561800,85099B,10,2011-07-29 14:13:00,2.08,u13975,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561804,85099B,10,2011-07-29 14:40:00,2.08,u14191,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561808,85099B,20,2011-07-29 15:11:00,2.08,u13534,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
561817,85099B,10,2011-07-29 15:51:00,2.08,u12921,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561867,85099B,2,2011-07-31 10:59:00,2.08,u16931,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
561881,85099B,10,2011-07-31 12:47:00,2.08,u16477,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561908,85099B,10,2011-08-01 10:09:00,2.08,u14239,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
561917,85099B,1,2011-08-01 11:57:00,2.08,u16904,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
561923,85099B,10,2011-08-01 12:16:00,2.08,u14112,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562014,85099B,10,2011-08-01 14:05:00,2.08,u14341,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562019,85099B,10,2011-08-01 14:57:00,2.08,u14709,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562029,85099B,300,2011-08-01 16:41:00,1.79,u16182,United Kingdom,537.0,JUMBO BAG RED RETROSPOT
562031,85099B,7,2011-08-01 17:37:00,2.08,u16984,United Kingdom,14.56,JUMBO BAG RED RETROSPOT
562093,85099B,20,2011-08-02 12:59:00,1.79,u13777,United Kingdom,35.8,JUMBO BAG RED RETROSPOT
562099,85099B,10,2011-08-02 13:46:00,2.08,u14688,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562101,85099B,10,2011-08-02 14:04:00,2.08,u1385,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562113,85099B,1,2011-08-02 16:11:00,4.13,,United Kingdom,4.13,JUMBO BAG RED RETROSPOT
562114,85099B,3,2011-08-02 16:14:00,4.13,,United Kingdom,12.39,JUMBO BAG RED RETROSPOT
562129,85099B,10,2011-08-03 09:09:00,2.08,u13186,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562131,85099B,10,2011-08-03 09:30:00,2.08,u18178,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562199,85099B,2,2011-08-03 12:20:00,2.08,u12748,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
562216,85099B,10,2011-08-03 13:50:00,2.08,u16835,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562263,85099B,4,2011-08-03 15:45:00,2.08,u17514,United Kingdom,8.32,JUMBO BAG RED RETROSPOT
562264,85099B,2,2011-08-03 16:14:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
562276,85099B,20,2011-08-04 10:23:00,2.08,u17735,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
562282,85099B,100,2011-08-04 10:38:00,1.79,u13098,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
562340,85099B,10,2011-08-04 12:05:00,2.08,u13985,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562342,85099B,10,2011-08-04 12:13:00,2.08,u16929,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562346,85099B,20,2011-08-04 12:14:00,2.08,u16187,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
562348,85099B,100,2011-08-04 12:36:00,1.79,u17511,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
562351,85099B,10,2011-08-04 13:10:00,2.08,u16626,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562381,85099B,10,2011-08-04 15:33:00,2.08,u16873,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562417,85099B,1,2011-08-04 16:32:00,4.13,,United Kingdom,4.13,JUMBO BAG RED RETROSPOT
562419,85099B,50,2011-08-04 16:36:00,2.08,u14667,United Kingdom,104.0,JUMBO BAG RED RETROSPOT
562420,85099B,2,2011-08-04 16:38:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
562432,85099B,10,2011-08-04 17:38:00,2.08,u14004,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562433,85099B,100,2011-08-04 17:40:00,1.79,u17677,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
562459,85099B,100,2011-08-05 11:17:00,1.74,u16029,United Kingdom,174.0,JUMBO BAG RED RETROSPOT
562543,85099B,10,2011-08-05 15:45:00,2.08,u13552,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562562,85099B,20,2011-08-05 17:43:00,2.08,u16271,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
562574,85099B,3,2011-08-07 12:42:00,2.08,u14903,United Kingdom,6.24,JUMBO BAG RED RETROSPOT
562580,85099B,10,2011-08-07 13:31:00,2.08,u14024,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562587,85099B,10,2011-08-07 14:34:00,2.08,u1564,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562615,85099B,10,2011-08-08 12:20:00,2.08,u16458,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562616,85099B,10,2011-08-08 12:28:00,2.08,u14748,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562621,85099B,10,2011-08-08 12:36:00,2.08,u14415,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562652,85099B,200,2011-08-08 13:34:00,1.79,u14844,United Kingdom,358.0,JUMBO BAG RED RETROSPOT
562680,85099B,4,2011-08-08 13:46:00,2.08,u17954,United Kingdom,8.32,JUMBO BAG RED RETROSPOT
562715,85099B,4,2011-08-08 15:34:00,4.13,,United Kingdom,16.52,JUMBO BAG RED RETROSPOT
562722,85099B,100,2011-08-08 16:43:00,1.79,u13798,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
562768,85099B,10,2011-08-09 10:49:00,2.08,u14127,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562769,85099B,20,2011-08-09 10:52:00,2.08,u14409,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
562775,85099B,20,2011-08-09 12:21:00,2.08,u15078,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
562779,85099B,1,2011-08-09 12:58:00,2.08,u17841,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
562807,85099B,10,2011-08-09 14:57:00,2.08,u16053,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562840,85099B,2,2011-08-09 16:27:00,2.08,u14527,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
562849,85099B,10,2011-08-10 09:52:00,2.08,u167,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562850,85099B,300,2011-08-10 10:08:00,1.79,u1468,United Kingdom,537.0,JUMBO BAG RED RETROSPOT
562880,85099B,200,2011-08-10 10:53:00,1.79,u15838,United Kingdom,358.0,JUMBO BAG RED RETROSPOT
562888,85099B,10,2011-08-10 11:58:00,2.08,u14388,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562918,85099B,20,2011-08-10 13:51:00,2.08,u15615,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
562933,85099B,5,2011-08-10 16:51:00,4.13,,United Kingdom,20.65,JUMBO BAG RED RETROSPOT
562934,85099B,2,2011-08-10 16:56:00,4.13,,United Kingdom,8.26,JUMBO BAG RED RETROSPOT
562944,85099B,10,2011-08-11 09:34:00,2.08,u13985,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
562955,85099B,94,2011-08-11 10:14:00,4.13,,United Kingdom,388.21999999999997,JUMBO BAG RED RETROSPOT
562980,85099B,10,2011-08-11 11:44:00,2.08,u17686,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563034,85099B,10,2011-08-11 14:53:00,2.08,u17644,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563093,85099B,3,2011-08-11 17:28:00,4.13,,United Kingdom,12.39,JUMBO BAG RED RETROSPOT
563097,85099B,10,2011-08-12 09:11:00,2.08,u17642,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563155,85099B,2,2011-08-12 11:48:00,2.08,u13069,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
563195,85099B,14,2011-08-12 16:36:00,4.13,,United Kingdom,57.82,JUMBO BAG RED RETROSPOT
563200,85099B,1,2011-08-14 10:49:00,2.08,u13838,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
563211,85099B,10,2011-08-14 12:33:00,2.08,u17049,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563213,85099B,1,2011-08-14 12:55:00,2.08,u16115,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
563213,85099B,2,2011-08-14 12:55:00,2.08,u16115,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
563214,85099B,5,2011-08-14 12:56:00,2.08,u1637,United Kingdom,10.4,JUMBO BAG RED RETROSPOT
563214,85099B,1,2011-08-14 12:56:00,2.08,u1637,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
563231,85099B,2,2011-08-14 15:42:00,2.08,u14658,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
563245,85099B,10,2011-08-15 10:53:00,2.08,u16272,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563253,85099B,20,2011-08-15 12:04:00,2.08,u15218,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
563256,85099B,10,2011-08-15 12:07:00,2.08,u18143,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563262,85099B,2,2011-08-15 12:44:00,2.08,u15311,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
563376,85099B,5,2011-08-16 10:36:00,2.08,u15752,United Kingdom,10.4,JUMBO BAG RED RETROSPOT
563404,85099B,30,2011-08-16 11:04:00,2.08,u16303,United Kingdom,62.400000000000006,JUMBO BAG RED RETROSPOT
563429,85099B,10,2011-08-16 11:48:00,2.08,u13999,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563504,85099B,10,2011-08-17 09:16:00,2.08,u16218,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563532,85099B,100,2011-08-17 11:04:00,1.79,u17511,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
563533,85099B,1,2011-08-17 11:14:00,2.08,u16241,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
563546,85099B,2,2011-08-17 12:24:00,2.08,u16729,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
563549,85099B,15,2011-08-17 12:34:00,4.13,,United Kingdom,61.949999999999996,JUMBO BAG RED RETROSPOT
563555,85099B,2,2011-08-17 13:21:00,2.08,u16755,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
563556,85099B,10,2011-08-17 13:31:00,2.08,u17706,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563562,85099B,100,2011-08-17 14:02:00,1.74,u16029,United Kingdom,174.0,JUMBO BAG RED RETROSPOT
563569,85099B,10,2011-08-17 14:47:00,2.08,u18257,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563571,85099B,1,2011-08-17 14:58:00,2.08,u15541,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
563584,85099B,20,2011-08-17 16:48:00,2.08,u15122,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
563619,85099B,10,2011-08-18 10:01:00,2.08,u12839,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563620,85099B,10,2011-08-18 10:06:00,2.08,u13014,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563626,85099B,30,2011-08-18 10:31:00,2.08,u16187,United Kingdom,62.400000000000006,JUMBO BAG RED RETROSPOT
563659,85099B,100,2011-08-18 11:00:00,1.75,u13694,United Kingdom,175.0,JUMBO BAG RED RETROSPOT
563661,85099B,10,2011-08-18 11:23:00,2.08,u13048,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563697,85099B,5,2011-08-18 13:44:00,2.08,u16813,United Kingdom,10.4,JUMBO BAG RED RETROSPOT
563698,85099B,5,2011-08-18 13:46:00,2.08,u14667,United Kingdom,10.4,JUMBO BAG RED RETROSPOT
563718,85099B,10,2011-08-18 16:18:00,2.08,u15144,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563732,85099B,100,2011-08-18 17:50:00,1.79,u15125,United Kingdom,179.0,JUMBO BAG RED RETROSPOT
563733,85099B,10,2011-08-18 17:57:00,2.08,u18225,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563818,85099B,40,2011-08-19 11:55:00,2.08,u13327,United Kingdom,83.2,JUMBO BAG RED RETROSPOT
563837,85099B,20,2011-08-19 13:03:00,2.08,u15078,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
563855,85099B,20,2011-08-19 15:29:00,2.08,u14709,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
563902,85099B,200,2011-08-21 11:06:00,1.79,u17029,United Kingdom,358.0,JUMBO BAG RED RETROSPOT
563903,85099B,10,2011-08-21 11:15:00,2.08,u17068,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563912,85099B,10,2011-08-21 12:58:00,2.08,u17675,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563928,85099B,3,2011-08-21 15:17:00,2.08,u17059,United Kingdom,6.24,JUMBO BAG RED RETROSPOT
563934,85099B,25,2011-08-21 16:02:00,2.08,u15313,United Kingdom,52.0,JUMBO BAG RED RETROSPOT
563940,85099B,10,2011-08-22 09:30:00,2.08,u17416,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
563943,85099B,30,2011-08-22 10:04:00,2.08,u13139,United Kingdom,62.400000000000006,JUMBO BAG RED RETROSPOT
563944,85099B,30,2011-08-22 10:08:00,2.08,u17581,United Kingdom,62.400000000000006,JUMBO BAG RED RETROSPOT
564016,85099B,10,2011-08-22 11:44:00,2.08,u15712,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564020,85099B,10,2011-08-22 11:57:00,2.08,u13971,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564022,85099B,10,2011-08-22 12:10:00,2.08,u13269,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564034,85099B,10,2011-08-22 12:22:00,2.08,u12935,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564078,85099B,10,2011-08-22 15:43:00,2.08,u17083,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564083,85099B,10,2011-08-23 08:54:00,2.08,u17469,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564089,85099B,70,2011-08-23 09:53:00,2.08,u15971,United Kingdom,145.6,JUMBO BAG RED RETROSPOT
564147,85099B,20,2011-08-23 12:21:00,2.08,u14004,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
564162,85099B,10,2011-08-23 13:27:00,2.08,u13481,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564167,85099B,10,2011-08-23 13:50:00,2.08,u17735,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564174,85099B,10,2011-08-23 14:25:00,2.08,u14191,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564187,85099B,1,2011-08-23 15:24:00,2.08,u15005,United Kingdom,2.08,JUMBO BAG RED RETROSPOT
564221,85099B,38,2011-08-24 09:36:00,4.13,,United Kingdom,156.94,JUMBO BAG RED RETROSPOT
564246,85099B,10,2011-08-24 10:36:00,2.08,u13534,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564305,85099B,10,2011-08-24 12:20:00,2.08,u14875,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564310,85099B,200,2011-08-24 12:51:00,1.79,u15769,United Kingdom,358.0,JUMBO BAG RED RETROSPOT
564312,85099B,300,2011-08-24 12:52:00,1.79,u15769,United Kingdom,537.0,JUMBO BAG RED RETROSPOT
564311,85099B,200,2011-08-24 12:52:00,1.79,u15769,United Kingdom,358.0,JUMBO BAG RED RETROSPOT
564316,85099B,10,2011-08-24 13:11:00,2.08,u13985,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564323,85099B,100,2011-08-24 13:24:00,1.75,u13694,United Kingdom,175.0,JUMBO BAG RED RETROSPOT
564327,85099B,100,2011-08-24 13:33:00,1.74,u16029,United Kingdom,174.0,JUMBO BAG RED RETROSPOT
564327,85099B,100,2011-08-24 13:33:00,1.74,u16029,United Kingdom,174.0,JUMBO BAG RED RETROSPOT
564371,85099B,10,2011-08-25 09:53:00,2.08,u17705,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564438,85099B,20,2011-08-25 12:11:00,2.08,u16628,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
564484,85099B,3,2011-08-25 13:46:00,2.08,u13634,United Kingdom,6.24,JUMBO BAG RED RETROSPOT
564489,85099B,20,2011-08-25 14:13:00,2.08,u1595,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
564516,85099B,5,2011-08-25 14:45:00,4.13,,United Kingdom,20.65,JUMBO BAG RED RETROSPOT
564526,85099B,10,2011-08-25 14:50:00,2.08,u15805,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564534,85099B,10,2011-08-25 15:09:00,2.08,u12748,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564542,85099B,10,2011-08-25 15:47:00,2.08,u16458,United Kingdom,20.8,JUMBO BAG RED RETROSPOT
564572,85099B,20,2011-08-26 11:18:00,2.08,u15078,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
564635,85099B,20,2011-08-26 12:41:00,2.08,u15615,United Kingdom,41.6,JUMBO BAG RED RETROSPOT
564729,85099B,2,2011-08-28 12:44:00,2.08,u13137,United Kingdom,4.16,JUMBO BAG RED RETROSPOT
564733,85099B,6,2011-08-28 13:18:00,2.08,u17841,United Kingdom,12.48,JUMBO BAG RED RETROSPOT
564742,85099B,3,2011-08-28 15:01:00,2.08,u17346,United Kingdom,6.24,JUMBO BAG RED RETROSPOT
564758,85099B,4,2011-08-30 10:39:00,4.13,,United Kingdom,16.52,JUMBO BAG RED RETROSPOT
564760,85099B,1,2011-08-30 10:47:00,4.13,,United Kingdom,4.13,JUMBO BAG RED RETROSPOT
